unix,date,symbol,open,high,low,close,Volume AERGO,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1704758400000,2024-01-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704672000000,2024-01-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704585600000,2024-01-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704499200000,2024-01-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704412800000,2024-01-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704326400000,2024-01-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704240000000,2024-01-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704153600000,2024-01-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704067200000,2024-01-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703980800000,2023-12-31 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703894400000,2023-12-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703808000000,2023-12-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703721600000,2023-12-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703635200000,2023-12-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703548800000,2023-12-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703462400000,2023-12-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703376000000,2023-12-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703289600000,2023-12-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703203200000,2023-12-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703116800000,2023-12-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1703030400000,2023-12-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702944000000,2023-12-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702857600000,2023-12-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702771200000,2023-12-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702684800000,2023-12-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702598400000,2023-12-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702512000000,2023-12-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702425600000,2023-12-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702339200000,2023-12-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702252800000,2023-12-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702166400000,2023-12-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1702080000000,2023-12-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701993600000,2023-12-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701907200000,2023-12-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701820800000,2023-12-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701734400000,2023-12-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701648000000,2023-12-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701561600000,2023-12-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701475200000,2023-12-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701388800000,2023-12-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701302400000,2023-11-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701216000000,2023-11-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701129600000,2023-11-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1701043200000,2023-11-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700956800000,2023-11-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700870400000,2023-11-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700784000000,2023-11-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700697600000,2023-11-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700611200000,2023-11-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700524800000,2023-11-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700438400000,2023-11-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700352000000,2023-11-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700265600000,2023-11-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700179200000,2023-11-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700092800000,2023-11-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1700006400000,2023-11-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699920000000,2023-11-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699833600000,2023-11-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699747200000,2023-11-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699660800000,2023-11-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699574400000,2023-11-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699488000000,2023-11-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699401600000,2023-11-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699315200000,2023-11-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699228800000,2023-11-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699142400000,2023-11-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1699056000000,2023-11-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698969600000,2023-11-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698883200000,2023-11-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698796800000,2023-11-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698710400000,2023-10-31 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698624000000,2023-10-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698537600000,2023-10-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698451200000,2023-10-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698364800000,2023-10-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698278400000,2023-10-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698192000000,2023-10-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698105600000,2023-10-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1698019200000,2023-10-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697932800000,2023-10-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697846400000,2023-10-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697760000000,2023-10-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697673600000,2023-10-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697587200000,2023-10-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697500800000,2023-10-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697414400000,2023-10-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697328000000,2023-10-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697241600000,2023-10-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697155200000,2023-10-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1697068800000,2023-10-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696982400000,2023-10-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696896000000,2023-10-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696809600000,2023-10-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696723200000,2023-10-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696636800000,2023-10-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696550400000,2023-10-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696464000000,2023-10-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696377600000,2023-10-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696291200000,2023-10-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696204800000,2023-10-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696118400000,2023-10-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1696032000000,2023-09-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695945600000,2023-09-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695859200000,2023-09-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695772800000,2023-09-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695686400000,2023-09-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695600000000,2023-09-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695513600000,2023-09-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695427200000,2023-09-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695340800000,2023-09-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695254400000,2023-09-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695168000000,2023-09-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1695081600000,2023-09-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694995200000,2023-09-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694908800000,2023-09-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694822400000,2023-09-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694736000000,2023-09-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694649600000,2023-09-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694563200000,2023-09-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694476800000,2023-09-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694390400000,2023-09-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694304000000,2023-09-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694217600000,2023-09-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694131200000,2023-09-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1694044800000,2023-09-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693958400000,2023-09-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693872000000,2023-09-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693785600000,2023-09-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693699200000,2023-09-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693612800000,2023-09-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693526400000,2023-09-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693440000000,2023-08-31 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693353600000,2023-08-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693267200000,2023-08-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693180800000,2023-08-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693094400000,2023-08-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1693008000000,2023-08-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692921600000,2023-08-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692835200000,2023-08-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692748800000,2023-08-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692662400000,2023-08-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692576000000,2023-08-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692489600000,2023-08-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692403200000,2023-08-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692316800000,2023-08-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692230400000,2023-08-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692144000000,2023-08-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1692057600000,2023-08-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691971200000,2023-08-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691884800000,2023-08-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691798400000,2023-08-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691712000000,2023-08-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691625600000,2023-08-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691539200000,2023-08-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691452800000,2023-08-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691366400000,2023-08-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691280000000,2023-08-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691193600000,2023-08-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691107200000,2023-08-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1691020800000,2023-08-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690934400000,2023-08-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690848000000,2023-08-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690761600000,2023-07-31 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690675200000,2023-07-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690588800000,2023-07-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690502400000,2023-07-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690416000000,2023-07-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690329600000,2023-07-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690243200000,2023-07-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690156800000,2023-07-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1690070400000,2023-07-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689984000000,2023-07-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689897600000,2023-07-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689811200000,2023-07-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689724800000,2023-07-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689638400000,2023-07-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689552000000,2023-07-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689465600000,2023-07-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689379200000,2023-07-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689292800000,2023-07-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689206400000,2023-07-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689120000000,2023-07-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1689033600000,2023-07-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688947200000,2023-07-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688860800000,2023-07-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688774400000,2023-07-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688688000000,2023-07-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688601600000,2023-07-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688515200000,2023-07-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688428800000,2023-07-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688342400000,2023-07-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688256000000,2023-07-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688169600000,2023-07-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1688083200000,2023-06-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687996800000,2023-06-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687910400000,2023-06-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687824000000,2023-06-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687737600000,2023-06-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687651200000,2023-06-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687564800000,2023-06-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687478400000,2023-06-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687392000000,2023-06-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687305600000,2023-06-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687219200000,2023-06-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687132800000,2023-06-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1687046400000,2023-06-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686960000000,2023-06-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686873600000,2023-06-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686787200000,2023-06-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686700800000,2023-06-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686614400000,2023-06-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686528000000,2023-06-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686441600000,2023-06-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686355200000,2023-06-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686268800000,2023-06-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686182400000,2023-06-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686096000000,2023-06-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1686009600000,2023-06-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1685923200000,2023-06-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1685836800000,2023-06-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1685750400000,2023-06-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
