unix,date,symbol,open,high,low,close,Volume AGLD,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1709769600000,2024-03-07 00:00:00,AGLD/USDT,1.5079,1.9997,1.2343,1.9997,1183.9624,788.9307,902.2715,602.1812,35,1.502
1709683200000,2024-03-06 00:00:00,AGLD/USDT,1.4324,1.5219,1.1001,1.4355,529.1568,388.62,353.2943,246.2868,7,1.3788
1709596800000,2024-03-05 00:00:00,AGLD/USDT,1.5219,1.5219,1.5219,1.5219,1.1488,0.7549,1.1488,0.7549,1,1.5219
1709510400000,2024-03-04 00:00:00,AGLD/USDT,1.5893,1.5895,1.5893,1.5895,84.7846,53.3464,84.7846,53.3464,2,1.5893
1709424000000,2024-03-03 00:00:00,AGLD/USDT,1.1001,1.1001,1.1001,1.1001,0,0,0,0,0,1.1001
1709337600000,2024-03-02 00:00:00,AGLD/USDT,1.1001,1.1001,1.1001,1.1001,6.5484,5.9526,0,0,1,1.1001
1709251200000,2024-03-01 00:00:00,AGLD/USDT,1.4139,1.426,1.4139,1.426,104.4554,73.5631,52.0575,36.8184,3,1.4199
1709164800000,2024-02-29 00:00:00,AGLD/USDT,1.4373,1.5025,1.421,1.5025,81.8726,56.8529,4.598,3.2358,3,1.4402
1709078400000,2024-02-28 00:00:00,AGLD/USDT,1.4845,1.58,1.1001,1.1001,865.614,564.9877,780.3171,505.9962,10,1.5344
1708992000000,2024-02-27 00:00:00,AGLD/USDT,1.3595,1.3595,1.3595,1.3595,0,0,0,0,0,1.3595
1708905600000,2024-02-26 00:00:00,AGLD/USDT,1.3595,1.3595,1.3595,1.3595,0,0,0,0,0,1.3595
1708819200000,2024-02-25 00:00:00,AGLD/USDT,1.3595,1.3595,1.3595,1.3595,0,0,0,0,0,1.3595
1708732800000,2024-02-24 00:00:00,AGLD/USDT,1.3595,1.3595,1.3595,1.3595,35.9939,26.4759,0,0,1,1.3595
1708646400000,2024-02-23 00:00:00,AGLD/USDT,1.4999,1.4999,1.4999,1.4999,0,0,0,0,0,1.1711
1708560000000,2024-02-22 00:00:00,AGLD/USDT,1.4999,1.4999,1.4999,1.4999,0,0,0,0,0,1.1711
1708473600000,2024-02-21 00:00:00,AGLD/USDT,1.4999,1.4999,1.4999,1.4999,0,0,0,0,0,1.1711
1708387200000,2024-02-20 00:00:00,AGLD/USDT,1.4999,1.4999,1.4999,1.4999,0,0,0,0,0,1.1711
1708300800000,2024-02-19 00:00:00,AGLD/USDT,1.1177,1.4999,1.1177,1.4999,35.7276,30.8254,34.6276,29.8413,3,1.1711
1708214400000,2024-02-18 00:00:00,AGLD/USDT,1.2424,1.2424,1.2424,1.2424,0,0,0,0,0,1.2424
1708128000000,2024-02-17 00:00:00,AGLD/USDT,1.2424,1.2424,1.2424,1.2424,0,0,0,0,0,1.2424
1708041600000,2024-02-16 00:00:00,AGLD/USDT,1.2424,1.2424,1.2424,1.2424,0,0,0,0,0,1.2424
1707955200000,2024-02-15 00:00:00,AGLD/USDT,1.2424,1.2424,1.2424,1.2424,0,0,0,0,0,1.2424
1707868800000,2024-02-14 00:00:00,AGLD/USDT,1.2424,1.2424,1.2424,1.2424,0,0,0,0,0,1.2424
1707782400000,2024-02-13 00:00:00,AGLD/USDT,1.2424,1.2424,1.2424,1.2424,0,0,0,0,0,1.2424
1707696000000,2024-02-12 00:00:00,AGLD/USDT,1.2424,1.2424,1.2424,1.2424,7.4544,6,7.4544,6,1,1.2424
1707609600000,2024-02-11 00:00:00,AGLD/USDT,1.262,1.262,1.262,1.262,0,0,0,0,0,1.2264
1707523200000,2024-02-10 00:00:00,AGLD/USDT,1.262,1.262,1.262,1.262,0,0,0,0,0,1.2264
1707436800000,2024-02-09 00:00:00,AGLD/USDT,1.262,1.262,1.262,1.262,0,0,0,0,0,1.2264
1707350400000,2024-02-08 00:00:00,AGLD/USDT,1.262,1.262,1.262,1.262,0,0,0,0,0,1.2264
1707264000000,2024-02-07 00:00:00,AGLD/USDT,1.262,1.262,1.262,1.262,0,0,0,0,0,1.2264
1707177600000,2024-02-06 00:00:00,AGLD/USDT,1.1764,1.3034,1.0933,1.262,1145.8628,934.9296,1145.8627,934.9295,23,1.2264
1707091200000,2024-02-05 00:00:00,AGLD/USDT,1.1358,1.1359,1.1084,1.1084,127.8324,112.6928,127.8324,112.6928,3,1.1343
1707004800000,2024-02-04 00:00:00,AGLD/USDT,1.1717,1.1717,1.1717,1.1717,0,0,0,0,0,1.0135
1706918400000,2024-02-03 00:00:00,AGLD/USDT,1.1717,1.1717,1.1717,1.1717,0,0,0,0,0,1.0135
1706832000000,2024-02-02 00:00:00,AGLD/USDT,1.1717,1.1717,1.1717,1.1717,0,0,0,0,0,1.0135
1706745600000,2024-02-01 00:00:00,AGLD/USDT,1.0981,1.1717,0.7501,1.1717,286.7193,288.2318,200.9873,185.2007,17,1.0135
1706659200000,2024-01-31 00:00:00,AGLD/USDT,0.75,0.75,0.75,0.75,0,0,0,0,0,1.0572
1706572800000,2024-01-30 00:00:00,AGLD/USDT,0.75,0.75,0.75,0.75,0,0,0,0,0,1.0572
1706486400000,2024-01-29 00:00:00,AGLD/USDT,0.9999,1.2447,0.7001,0.75,692.199,656.9159,681.5649,642.607,22,1.0572
1706400000000,2024-01-28 00:00:00,AGLD/USDT,0.9998,0.9998,0.9998,0.9998,0,0,0,0,0,0.9998
1706313600000,2024-01-27 00:00:00,AGLD/USDT,0.9998,0.9998,0.9998,0.9998,30.9354,30.9416,30.9354,30.9416,1,0.9998
1706227200000,2024-01-26 00:00:00,AGLD/USDT,0.8999,0.9999,0.8888,0.9999,29.9899,32.025,29.9899,32.025,4,0.9394
1706140800000,2024-01-25 00:00:00,AGLD/USDT,0.9301,0.9301,0.75,0.75,23.7209,29.7906,0,0,3,0.8006
1706054400000,2024-01-24 00:00:00,AGLD/USDT,0.9301,0.9301,0.9301,0.9301,1.079,1.1601,1.079,1.1601,1,0.9301
1705968000000,2024-01-23 00:00:00,AGLD/USDT,1.0764,1.0764,1.0764,1.0764,0,0,0,0,0,1.0764
1705881600000,2024-01-22 00:00:00,AGLD/USDT,1.0764,1.0764,1.0764,1.0764,0,0,0,0,0,1.0764
1705795200000,2024-01-21 00:00:00,AGLD/USDT,1.0764,1.0764,1.0764,1.0764,4.0119,3.7272,4.0119,3.7272,1,1.0764
1705708800000,2024-01-20 00:00:00,AGLD/USDT,1.156,1.252,0.9001,0.9001,854.0711,718.2164,768.537,649.5295,20,1.1904
1705622400000,2024-01-19 00:00:00,AGLD/USDT,1.2891,1.2891,1.2891,1.2891,0,0,0,0,0,1.3169
1705536000000,2024-01-18 00:00:00,AGLD/USDT,1.341,1.341,1.2891,1.2891,88.1705,66.977,88.1705,66.977,2,1.3169
1705449600000,2024-01-17 00:00:00,AGLD/USDT,1.2999,1.3,1.2999,1.3,42.0548,32.3504,42.0548,32.3504,2,1.2999
1705363200000,2024-01-16 00:00:00,AGLD/USDT,1.005,1.2999,1.005,1.2999,23.6871,21.5662,23.6871,21.5662,3,1.1154
1705276800000,2024-01-15 00:00:00,AGLD/USDT,0.9999,0.9999,0.9999,0.9999,4.2811,4.2816,4.2811,4.2816,3,0.9999
1705190400000,2024-01-14 00:00:00,AGLD/USDT,0.8005,0.8005,0.8,0.8,4.9023,6.126,0,0,2,0.8002
1705104000000,2024-01-13 00:00:00,AGLD/USDT,1.56,1.56,0.7,0.7,17.0901,15.1182,11.804,7.5667,2,1.2939
1705017600000,2024-01-12 00:00:00,AGLD/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1704931200000,2024-01-11 00:00:00,AGLD/USDT,0.7,0.7,0.7,0.7,0,0,0,0,0,0.7
1704844800000,2024-01-10 00:00:00,AGLD/USDT,0.7,0.7,0.7,0.7,3.7422,5.346,2.6422,3.7746,3,0.7
1704758400000,2024-01-09 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1704672000000,2024-01-08 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1704585600000,2024-01-07 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1704499200000,2024-01-06 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1704412800000,2024-01-05 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1704326400000,2024-01-04 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1704240000000,2024-01-03 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1704153600000,2024-01-02 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1704067200000,2024-01-01 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1703980800000,2023-12-31 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1703894400000,2023-12-30 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1703808000000,2023-12-29 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1703721600000,2023-12-28 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,0,0,0,0,0,1.2
1703635200000,2023-12-27 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,8.7184,7.2654,0,0,1,1.2
1703548800000,2023-12-26 00:00:00,AGLD/USDT,1.2,1.2,1.2,1.2,1.2505,1.0421,1.2505,1.0421,1,1.2
1703462400000,2023-12-25 00:00:00,AGLD/USDT,1.187,1.2,1.187,1.2,152.269,127.3934,152.269,127.3934,3,1.1952
1703376000000,2023-12-24 00:00:00,AGLD/USDT,0.9669,0.9669,0.9606,0.9606,23.1343,24.0045,11.6049,12.0022,2,0.9637
1703289600000,2023-12-23 00:00:00,AGLD/USDT,1.0038,1.0038,1.0038,1.0038,9.5261,9.4901,9.5261,9.4901,1,1.0038
1703203200000,2023-12-22 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1703116800000,2023-12-21 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1703030400000,2023-12-20 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702944000000,2023-12-19 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702857600000,2023-12-18 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702771200000,2023-12-17 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702684800000,2023-12-16 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702598400000,2023-12-15 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702512000000,2023-12-14 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702425600000,2023-12-13 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702339200000,2023-12-12 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702252800000,2023-12-11 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702166400000,2023-12-10 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1702080000000,2023-12-09 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701993600000,2023-12-08 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701907200000,2023-12-07 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701820800000,2023-12-06 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701734400000,2023-12-05 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701648000000,2023-12-04 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701561600000,2023-12-03 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701475200000,2023-12-02 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701388800000,2023-12-01 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701302400000,2023-11-30 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,0,0,0,0,0,0.8122
1701216000000,2023-11-29 00:00:00,AGLD/USDT,0.8122,0.8122,0.8122,0.8122,5.9009,7.2654,5.9009,7.2654,1,0.8122
1701129600000,2023-11-28 00:00:00,AGLD/USDT,0.9278,0.9278,0.9278,0.9278,0,0,0,0,0,0.9278
1701043200000,2023-11-27 00:00:00,AGLD/USDT,0.9278,0.9278,0.9278,0.9278,0,0,0,0,0,0.9278
1700956800000,2023-11-26 00:00:00,AGLD/USDT,0.9278,0.9278,0.9278,0.9278,3.1205,3.3634,3.1205,3.3634,1,0.9278
1700870400000,2023-11-25 00:00:00,AGLD/USDT,0.92,0.92,0.92,0.92,5.9009,6.4141,5.9009,6.4141,1,0.92
1700784000000,2023-11-24 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1700697600000,2023-11-23 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1700611200000,2023-11-22 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1700524800000,2023-11-21 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1700438400000,2023-11-20 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1700352000000,2023-11-19 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1700265600000,2023-11-18 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1700179200000,2023-11-17 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1700092800000,2023-11-16 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1700006400000,2023-11-15 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1699920000000,2023-11-14 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1699833600000,2023-11-13 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,0,0,0,0,0,0.755
1699747200000,2023-11-12 00:00:00,AGLD/USDT,0.755,0.755,0.755,0.755,12.1086,16.038,0,0,1,0.755
1699660800000,2023-11-11 00:00:00,AGLD/USDT,0.8592,0.8592,0.8592,0.8592,0,0,0,0,0,0.8592
1699574400000,2023-11-10 00:00:00,AGLD/USDT,0.8592,0.8592,0.8592,0.8592,91.543,106.5445,0,0,1,0.8592
1699488000000,2023-11-09 00:00:00,AGLD/USDT,0.7993,0.7993,0.7993,0.7993,85.2634,106.6726,85.2634,106.6726,1,0.7993
1699401600000,2023-11-08 00:00:00,AGLD/USDT,0.7982,0.7982,0.7982,0.7982,0,0,0,0,0,0.7982
1699315200000,2023-11-07 00:00:00,AGLD/USDT,0.7982,0.7982,0.7982,0.7982,0,0,0,0,0,0.7982
1699228800000,2023-11-06 00:00:00,AGLD/USDT,0.7982,0.7982,0.7982,0.7982,5.1299,6.4269,5.1299,6.4269,1,0.7982
1699142400000,2023-11-05 00:00:00,AGLD/USDT,0.9007,0.9007,0.9007,0.9007,0,0,0,0,0,0.9007
1699056000000,2023-11-04 00:00:00,AGLD/USDT,0.9007,0.9007,0.9007,0.9007,0,0,0,0,0,0.9007
1698969600000,2023-11-03 00:00:00,AGLD/USDT,0.9007,0.9007,0.9007,0.9007,0,0,0,0,0,0.9007
1698883200000,2023-11-02 00:00:00,AGLD/USDT,0.9007,0.9007,0.9007,0.9007,0,0,0,0,0,0.9007
1698796800000,2023-11-01 00:00:00,AGLD/USDT,0.9007,0.9007,0.9007,0.9007,1.9686,2.1857,1.9686,2.1857,1,0.9007
1698710400000,2023-10-31 00:00:00,AGLD/USDT,0.8442,0.8442,0.8442,0.8442,0.9999,1.1845,0.9999,1.1845,1,0.8442
1698624000000,2023-10-30 00:00:00,AGLD/USDT,0.7933,0.7933,0.7933,0.7933,1.0304,1.2989,0,0,1,0.7933
1698537600000,2023-10-29 00:00:00,AGLD/USDT,0.8,0.8,0.8,0.8,0,0,0,0,0,0.8
1698451200000,2023-10-28 00:00:00,AGLD/USDT,0.8,0.8,0.8,0.8,0,0,0,0,0,0.8
1698364800000,2023-10-27 00:00:00,AGLD/USDT,0.8,0.8,0.8,0.8,0,0,0,0,0,0.8
1698278400000,2023-10-26 00:00:00,AGLD/USDT,0.8,0.8,0.8,0.8,140,175,0,0,2,0.8
1698192000000,2023-10-25 00:00:00,AGLD/USDT,0.9767,1.2858,0.8715,0.8715,1127.906,1061.1782,343.879,334.7045,18,1.0716
1698105600000,2023-10-24 00:00:00,AGLD/USDT,0.8116,0.9975,0.8116,0.9975,594.4728,616.9727,466.9442,482.8848,10,0.9643
1698019200000,2023-10-23 00:00:00,AGLD/USDT,0.7718,0.9151,0.7718,0.9151,560.3433,650.467,553.8637,642.0715,6,0.862
1697932800000,2023-10-22 00:00:00,AGLD/USDT,0.6988,0.7689,0.6988,0.7689,249.0052,354.5408,242.0052,345.4369,5,0.7025
1697846400000,2023-10-21 00:00:00,AGLD/USDT,0.5404,0.5404,0.5404,0.5404,0,0,0,0,0,0.5404
1697760000000,2023-10-20 00:00:00,AGLD/USDT,0.5404,0.5404,0.5404,0.5404,0,0,0,0,0,0.5404
1697673600000,2023-10-19 00:00:00,AGLD/USDT,0.5404,0.5404,0.5404,0.5404,0,0,0,0,0,0.5404
1697587200000,2023-10-18 00:00:00,AGLD/USDT,0.5404,0.5404,0.5404,0.5404,0.9897,1.8316,0.9897,1.8316,1,0.5404
1697500800000,2023-10-17 00:00:00,AGLD/USDT,0.5341,0.5341,0.5341,0.5341,2.0398,3.8193,0,0,1,0.5341
1697414400000,2023-10-16 00:00:00,AGLD/USDT,0.6094,0.6094,0.5561,0.5561,5.732,9.8357,2.9999,4.9228,2,0.5839
1697328000000,2023-10-15 00:00:00,AGLD/USDT,0.5987,0.5987,0.5481,0.5578,122.2614,212.7913,63.7628,106.5022,4,0.5755
1697241600000,2023-10-14 00:00:00,AGLD/USDT,0.5189,0.5189,0.5189,0.5189,0,0,0,0,0,0.5189
1697155200000,2023-10-13 00:00:00,AGLD/USDT,0.5189,0.5189,0.5189,0.5189,0,0,0,0,0,0.5189
1697068800000,2023-10-12 00:00:00,AGLD/USDT,0.5189,0.5189,0.5189,0.5189,0,0,0,0,0,0.5189
1696982400000,2023-10-11 00:00:00,AGLD/USDT,0.5189,0.5189,0.5189,0.5189,0.3994,0.7698,0,0,1,0.5189
1696896000000,2023-10-10 00:00:00,AGLD/USDT,0.5559,0.5559,0.5559,0.5559,0.8968,1.6133,0.8968,1.6133,1,0.5559
1696809600000,2023-10-09 00:00:00,AGLD/USDT,0.5597,0.5597,0.5596,0.5596,194.6395,347.7888,0,0,3,0.5596
1696723200000,2023-10-08 00:00:00,AGLD/USDT,0.5696,0.5696,0.5696,0.5696,5.2606,9.2357,0,0,1,0.5696
1696636800000,2023-10-07 00:00:00,AGLD/USDT,0.647,0.647,0.647,0.647,101.3645,156.6686,101.3645,156.6686,2,0.647
1696550400000,2023-10-06 00:00:00,AGLD/USDT,0.5596,0.5596,0.5596,0.5596,0,0,0,0,0,0.5609
1696464000000,2023-10-05 00:00:00,AGLD/USDT,0.5663,0.5663,0.5596,0.5596,64.7607,115.4478,3.3173,5.9281,4,0.5609
1696377600000,2023-10-04 00:00:00,AGLD/USDT,0.5666,0.5666,0.5666,0.5666,4.8099,8.4891,0,0,1,0.5666
1696291200000,2023-10-03 00:00:00,AGLD/USDT,0.6409,0.6409,0.5624,0.5624,2.9747,4.8574,2.0864,3.2779,3,0.6143
1696204800000,2023-10-02 00:00:00,AGLD/USDT,0.5648,0.5648,0.5648,0.5648,23.1621,41.0094,0,0,1,0.5648
1696118400000,2023-10-01 00:00:00,AGLD/USDT,0.5594,0.6668,0.5594,0.6668,36.858,63.7183,7.5533,11.3324,3,0.5813
1696032000000,2023-09-30 00:00:00,AGLD/USDT,0.6575,0.6575,0.6575,0.6575,0,0,0,0,0,0.6402
1695945600000,2023-09-29 00:00:00,AGLD/USDT,0.6,0.6575,0.5641,0.6575,40.5032,63.3884,0,0,4,0.6402
1695859200000,2023-09-28 00:00:00,AGLD/USDT,0.8645,0.8645,0.6486,0.6486,179.626,237.2829,99.9999,115.6737,3,0.7715
1695772800000,2023-09-27 00:00:00,AGLD/USDT,0.6845,0.6845,0.6845,0.6845,0,0,0,0,0,0.684
1695686400000,2023-09-26 00:00:00,AGLD/USDT,0.6845,0.6845,0.6845,0.6845,0,0,0,0,0,0.684
1695600000000,2023-09-25 00:00:00,AGLD/USDT,0.6845,0.6845,0.6845,0.6845,0,0,0,0,0,0.684
1695513600000,2023-09-24 00:00:00,AGLD/USDT,0.6417,0.6845,0.6417,0.6845,109.7181,160.3941,109.7181,160.3941,2,0.684
1695427200000,2023-09-23 00:00:00,AGLD/USDT,0.6476,0.6476,0.6476,0.6476,2.8998,4.4779,0,0,1,0.6476
1695340800000,2023-09-22 00:00:00,AGLD/USDT,0.6686,0.6703,0.6013,0.6394,288.3321,451.8957,107.5629,160.4758,6,0.6393
1695254400000,2023-09-21 00:00:00,AGLD/USDT,0.6647,0.6686,0.5709,0.6686,72.8459,122.2733,13.9074,20.8965,4,0.5974
1695168000000,2023-09-20 00:00:00,AGLD/USDT,0.5407,0.5407,0.5407,0.5407,0,0,0,0,0,0.5407
1695081600000,2023-09-19 00:00:00,AGLD/USDT,0.5407,0.5407,0.5407,0.5407,0,0,0,0,0,0.5407
1694995200000,2023-09-18 00:00:00,AGLD/USDT,0.5407,0.5407,0.5407,0.5407,0,0,0,0,0,0.5407
1694908800000,2023-09-17 00:00:00,AGLD/USDT,0.5407,0.5407,0.5407,0.5407,0,0,0,0,0,0.5407
1694822400000,2023-09-16 00:00:00,AGLD/USDT,0.5407,0.5407,0.5407,0.5407,0,0,0,0,0,0.5407
1694736000000,2023-09-15 00:00:00,AGLD/USDT,0.5407,0.5407,0.5407,0.5407,0,0,0,0,0,0.5407
1694649600000,2023-09-14 00:00:00,AGLD/USDT,0.5407,0.5407,0.5407,0.5407,1.1003,2.035,0,0,1,0.5407
1694563200000,2023-09-13 00:00:00,AGLD/USDT,0.5839,0.5839,0.5839,0.5839,0,0,0,0,0,0.5839
1694476800000,2023-09-12 00:00:00,AGLD/USDT,0.5839,0.5839,0.5839,0.5839,0,0,0,0,0,0.5839
1694390400000,2023-09-11 00:00:00,AGLD/USDT,0.5839,0.5839,0.5839,0.5839,0,0,0,0,0,0.5839
1694304000000,2023-09-10 00:00:00,AGLD/USDT,0.5839,0.5839,0.5839,0.5839,0,0,0,0,0,0.5839
1694217600000,2023-09-09 00:00:00,AGLD/USDT,0.5839,0.5839,0.5839,0.5839,4,6.8505,0,0,1,0.5839
1694131200000,2023-09-08 00:00:00,AGLD/USDT,0.6168,0.6168,0.5899,0.5899,141.7398,239.9784,141.7398,239.9784,2,0.5906
1694044800000,2023-09-07 00:00:00,AGLD/USDT,0.5332,0.5332,0.5332,0.5332,0,0,0,0,0,0.5332
1693958400000,2023-09-06 00:00:00,AGLD/USDT,0.5332,0.5332,0.5332,0.5332,2.8088,5.2679,2.8088,5.2679,1,0.5332
1693872000000,2023-09-05 00:00:00,AGLD/USDT,0.5845,0.5845,0.5845,0.5845,0,0,0,0,0,0.5648
1693785600000,2023-09-04 00:00:00,AGLD/USDT,0.608,0.608,0.5208,0.5845,305.9949,543.3391,205.9998,352.4377,6,0.5648
1693699200000,2023-09-03 00:00:00,AGLD/USDT,0.5465,0.7946,0.5465,0.7926,306.0736,399.9555,62.1925,79.5313,6,0.7727
1693612800000,2023-09-02 00:00:00,AGLD/USDT,0.5143,0.5143,0.5143,0.5143,21.1065,41.0394,21.1065,41.0394,1,0.5143
1693526400000,2023-09-01 00:00:00,AGLD/USDT,0.4546,0.4546,0.4546,0.4546,8.6203,18.9624,0,0,1,0.4546
1693440000000,2023-08-31 00:00:00,AGLD/USDT,0.5262,0.5262,0.5262,0.5262,0,0,0,0,0,0.4901
1693353600000,2023-08-30 00:00:00,AGLD/USDT,0.5262,0.5262,0.5262,0.5262,0,0,0,0,0,0.4901
1693267200000,2023-08-29 00:00:00,AGLD/USDT,0.5262,0.5262,0.5262,0.5262,0,0,0,0,0,0.4901
1693180800000,2023-08-28 00:00:00,AGLD/USDT,0.4546,0.5262,0.4546,0.5262,20.107,41.2387,9.9975,19.0005,3,0.4901
1693094400000,2023-08-27 00:00:00,AGLD/USDT,0.4862,0.4862,0.4862,0.4862,0,0,0,0,0,0.4862
1693008000000,2023-08-26 00:00:00,AGLD/USDT,0.4862,0.4862,0.4862,0.4862,0,0,0,0,0,0.4862
1692921600000,2023-08-25 00:00:00,AGLD/USDT,0.4862,0.4862,0.4862,0.4862,0,0,0,0,0,0.4862
1692835200000,2023-08-24 00:00:00,AGLD/USDT,0.4862,0.4862,0.4862,0.4862,0.8769,1.8036,0,0,1,0.4862
1692748800000,2023-08-23 00:00:00,AGLD/USDT,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
1692662400000,2023-08-22 00:00:00,AGLD/USDT,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
1692576000000,2023-08-21 00:00:00,AGLD/USDT,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
1692489600000,2023-08-20 00:00:00,AGLD/USDT,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
1692403200000,2023-08-19 00:00:00,AGLD/USDT,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
1692316800000,2023-08-18 00:00:00,AGLD/USDT,0.5,0.5,0.5,0.5,5,10,0,0,1,0.5
1692230400000,2023-08-17 00:00:00,AGLD/USDT,0.6156,0.6156,0.6156,0.6156,0,0,0,0,0,0.6156
1692144000000,2023-08-16 00:00:00,AGLD/USDT,0.6156,0.6156,0.6156,0.6156,0,0,0,0,0,0.6156
1692057600000,2023-08-15 00:00:00,AGLD/USDT,0.6156,0.6156,0.6156,0.6156,0,0,0,0,0,0.6156
1691971200000,2023-08-14 00:00:00,AGLD/USDT,0.6156,0.6156,0.6156,0.6156,1.8189,2.9547,0,0,1,0.6156
1691884800000,2023-08-13 00:00:00,AGLD/USDT,0.6137,0.6137,0.6137,0.6137,6.1247,9.98,0,0,1,0.6137
1691798400000,2023-08-12 00:00:00,AGLD/USDT,0.5161,0.6707,0.5161,0.5871,102.9591,154.1824,102.7704,153.8168,3,0.6681
1691712000000,2023-08-11 00:00:00,AGLD/USDT,0.6755,0.6755,0.6755,0.6755,0,0,0,0,0,0.6755
1691625600000,2023-08-10 00:00:00,AGLD/USDT,0.6755,0.6755,0.6755,0.6755,0,0,0,0,0,0.6755
1691539200000,2023-08-09 00:00:00,AGLD/USDT,0.6755,0.6755,0.6755,0.6755,0,0,0,0,0,0.6755
